발생일시,사망자수,부상자수,중상자수,경상자수,부상신고자수,시도,시군구,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자_당사자종별,피해자_당사자종별,도로형태id,사고id
2019-06-07 20:00:00+09,1,0,0,0,0,충남,아산시,차대차,기타,안전운전 의무 불이행,승합차,자전거,5,1384
2019-06-07 21:00:00+09,1,0,0,0,0,경북,안동시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1385
2019-06-08 04:00:00+09,1,0,0,0,0,인천,서구,차대사람,횡단중,과속,승용차,보행자,3,1386
2019-06-08 14:00:00+09,1,3,0,3,0,경기,남양주시,차대차,측면충돌,과속,승용차,승용차,1,1387
2019-06-08 16:00:00+09,1,0,0,0,0,충북,보은군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,1,1388
2019-06-08 18:00:00+09,1,0,0,0,0,경북,칠곡군,차량단독,전도,안전운전 의무 불이행,원동기장치자전거,없음,5,1389
2019-06-08 21:00:00+09,1,2,1,1,0,경기,화성시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1390
2019-06-08 21:00:00+09,1,0,0,0,0,대구,달서구,차대차,측면충돌,기타,자전거,승용차,5,1391
2019-06-09 00:00:00+09,1,1,1,0,0,제주,제주시,차대차,기타,신호위반,승용차,승용차,1,1392
2019-06-09 00:00:00+09,1,2,2,0,0,울산,울주군,차대차,측면충돌,신호위반,이륜차,이륜차,1,1393
2019-06-09 02:00:00+09,1,0,0,0,0,강원,홍천군,차대사람,기타,과속,승용차,보행자,4,1394
2019-06-09 04:00:00+09,1,2,2,0,0,충북,청주시,차대차,정면충돌,중앙선 침범,승용차,승용차,1,1395
2019-06-09 04:00:00+09,1,1,1,0,0,충남,아산시,차대차,추돌,안전운전 의무 불이행,승용차,사륜오토바이(ATV),5,1396
2019-06-09 06:00:00+09,1,1,0,1,0,경북,경주시,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,5,1397
2019-06-09 09:00:00+09,1,0,0,0,0,경기,양평군,차량단독,기타,안전운전 의무 불이행,자전거,없음,5,1398
2019-06-09 09:00:00+09,1,0,0,0,0,경기,동두천시,차대사람,보도통행중,안전운전 의무 불이행,승합차,보행자,3,1399
2019-06-09 11:00:00+09,1,2,2,0,0,경기,평택시,차대차,정면충돌,중앙선 침범,승용차,화물차,1,1400
2019-06-09 15:00:00+09,1,0,0,0,0,전남,담양군,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,5,1401
2019-06-09 18:00:00+09,1,0,0,0,0,서울,강서구,차대차,기타,신호위반,이륜차,승합차,1,1402
2019-06-10 02:00:00+09,1,0,0,0,0,인천,남동구,차대사람,기타,안전운전 의무 불이행,승합차,보행자,8,1403
2019-06-10 07:00:00+09,1,1,1,0,0,전북,고창군,차대차,측면충돌,안전거리 미확보,화물차,승용차,5,1404
2019-06-10 07:00:00+09,1,0,0,0,0,대구,달성군,차대차,기타,안전운전 의무 불이행,승용차,농기계,5,1405
2019-06-10 10:00:00+09,1,0,0,0,0,경남,창원시,차대차,측면충돌,신호위반,이륜차,특수차,1,1406
2019-06-10 14:00:00+09,1,0,0,0,0,전북,익산시,차대차,측면충돌,신호위반,건설기계,이륜차,1,1407
2019-06-10 14:00:00+09,1,0,0,0,0,경남,밀양시,차대차,측면충돌,중앙선 침범,화물차,이륜차,7,1408
2019-06-10 20:00:00+09,1,1,0,0,1,서울,동대문구,차대사람,횡단중,안전운전 의무 불이행,이륜차,보행자,5,1409
2019-06-10 22:00:00+09,1,0,0,0,0,경기,고양시,차대차,측면충돌,신호위반,승합차,자전거,1,1410
2019-06-11 00:00:00+09,1,0,0,0,0,부산,해운대구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1411
2019-06-11 01:00:00+09,1,1,0,1,0,전남,여수시,차대차,측면충돌,신호위반,원동기장치자전거,화물차,1,1412
2019-06-11 05:00:00+09,1,0,0,0,0,대구,중구,차대차,측면충돌,안전운전 의무 불이행,화물차,자전거,3,1413
2019-06-11 07:00:00+09,2,1,0,1,0,충남,서산시,차대차,추돌,안전운전 의무 불이행,승용차,승용차,5,1414
2019-06-11 07:00:00+09,1,0,0,0,0,경남,김해시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,1,1415
2019-06-11 12:00:00+09,1,2,2,0,0,충남,공주시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,1416
2019-06-12 08:00:00+09,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,안전운전 의무 불이행,건설기계,보행자,2,1417
2019-06-12 12:00:00+09,1,0,0,0,0,경기,평택시,차량단독,전도,안전운전 의무 불이행,자전거,없음,2,1418
2019-06-12 13:00:00+09,1,0,0,0,0,경북,고령군,차대차,측면충돌,신호위반,이륜차,화물차,1,1419
2019-06-12 16:00:00+09,1,1,1,0,0,경북,성주군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1420
2019-06-12 17:00:00+09,1,3,0,3,0,전남,순천시,차대차,측면충돌,신호위반,승용차,승용차,1,1421
2019-06-12 18:00:00+09,1,0,0,0,0,충남,서산시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,1,1422
2019-06-12 22:00:00+09,1,0,0,0,0,충남,공주시,차량단독,도로이탈,안전운전 의무 불이행,이륜차,없음,5,1423
2019-06-12 22:00:00+09,1,1,1,0,0,대전,대덕구,차대차,기타,신호위반,이륜차,승용차,2,1424
2019-06-13 00:00:00+09,1,0,0,0,0,경기,고양시,차대사람,횡단중,과속,승용차,보행자,5,1425
2019-06-13 08:00:00+09,1,0,0,0,0,경남,진주시,차대차,측면충돌,중앙선 침범,자전거,화물차,1,1426
2019-06-13 08:00:00+09,1,0,0,0,0,광주,남구,차대차,추돌,안전운전 의무 불이행,승용차,자전거,5,1427
2019-06-13 09:00:00+09,1,0,0,0,0,경기,김포시,차대차,측면충돌,신호위반,이륜차,승용차,2,1428
2019-06-13 18:00:00+09,1,0,0,0,0,충남,서산시,차대사람,기타,기타,승용차,보행자,5,1429
2019-06-13 21:00:00+09,1,0,0,0,0,경북,영천시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1430
2019-06-14 01:00:00+09,1,1,0,0,1,경기,남양주시,차대차,정면충돌,중앙선 침범,승용차,화물차,5,1431
2019-06-14 01:00:00+09,1,0,0,0,0,전북,완주군,차대차,추돌,안전운전 의무 불이행,승용차,이륜차,7,1432
2019-06-14 10:00:00+09,1,0,0,0,0,서울,성동구,차대사람,보도통행중,신호위반,이륜차,보행자,3,1433
2019-06-14 11:00:00+09,1,0,0,0,0,충북,청주시,차대차,기타,안전거리 미확보,화물차,건설기계,2,1434
2019-06-14 11:00:00+09,1,1,0,1,0,전북,부안군,차대차,정면충돌,중앙선 침범,승용차,건설기계,5,1435
2019-06-14 15:00:00+09,2,3,2,1,0,충북,음성군,차대차,추돌,안전운전 의무 불이행,승용차,특수차,5,1436
2019-06-14 16:00:00+09,1,0,0,0,0,충북,단양군,차대차,정면충돌,중앙선 침범,화물차,승합차,5,1437
2019-06-14 17:00:00+09,1,1,1,0,0,인천,미추홀구,차대차,측면충돌,안전운전 의무 불이행,승용차,승용차,1,1438
2019-06-14 20:00:00+09,1,0,0,0,0,전북,임실군,차대차,추돌,안전운전 의무 불이행,화물차,농기계,5,1439
2019-06-14 21:00:00+09,2,0,0,0,0,경북,김천시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,1440
2019-06-14 22:00:00+09,1,0,0,0,0,서울,구로구,차대사람,횡단중,신호위반,승용차,보행자,1,1441
2019-06-15 00:00:00+09,1,0,0,0,0,경북,안동시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1442
2019-06-15 06:00:00+09,1,0,0,0,0,서울,동대문구,차대차,기타,신호위반,이륜차,승용차,1,1443
2019-06-15 11:00:00+09,1,1,0,1,0,전남,해남군,차대차,측면충돌,중앙선 침범,이륜차,승용차,5,1444
2019-06-15 13:00:00+09,1,0,0,0,0,경기,광명시,차대사람,기타,안전운전 의무 불이행,승합차,보행자,1,1445
2019-06-15 13:00:00+09,1,0,0,0,0,경북,안동시,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,5,1446
2019-06-15 16:00:00+09,1,1,0,1,0,경기,수원시,차대차,추돌,안전거리 미확보,이륜차,승용차,5,1447
2019-06-15 19:00:00+09,1,0,0,0,0,경북,의성군,차대사람,횡단중,과속,승용차,보행자,1,1448
2019-06-16 17:00:00+09,1,0,0,0,0,경기,여주시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,1,1449
2019-06-16 17:00:00+09,2,0,0,0,0,충북,제천시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,4,1450
2019-06-16 23:00:00+09,1,0,0,0,0,경기,의왕시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1451
2019-06-17 04:00:00+09,1,0,0,0,0,부산,금정구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,1,1452
2019-06-17 04:00:00+09,1,0,0,0,0,전북,고창군,차대사람,횡단중,과속,승용차,보행자,2,1453
2019-06-17 07:00:00+09,1,1,0,1,0,전남,여수시,차대차,추돌,안전운전 의무 불이행,승용차,건설기계,5,1454
2019-06-17 07:00:00+09,1,11,0,6,5,경기,파주시,차대차,추돌,안전운전 의무 불이행,승합차,승합차,5,1455
2019-06-17 10:00:00+09,1,1,1,0,0,충남,부여군,차대차,정면충돌,중앙선 침범,화물차,화물차,5,1456
2019-06-17 13:00:00+09,1,0,0,0,0,인천,계양구,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1457
2019-06-17 16:00:00+09,1,0,0,0,0,서울,중랑구,차대사람,차도통행중,안전운전 의무 불이행,자전거,보행자,5,1458
2019-06-17 19:00:00+09,2,2,1,1,0,전남,광양시,차대차,측면충돌,신호위반,승합차,승용차,1,1459
2019-06-17 20:00:00+09,1,0,0,0,0,경기,하남시,차대차,측면충돌,안전운전 의무 불이행,화물차,이륜차,5,1460
2019-06-17 21:00:00+09,1,0,0,0,0,경기,화성시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,5,1461
2019-06-17 21:00:00+09,1,0,0,0,0,전남,순천시,차대사람,기타,신호위반,승합차,보행자,3,1462
2019-06-17 22:00:00+09,1,0,0,0,0,인천,서구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,2,1463
2019-06-17 23:00:00+09,1,0,0,0,0,서울,종로구,차대차,추돌,안전운전 의무 불이행,이륜차,승합차,5,1464
2019-06-18 00:00:00+09,2,31,17,14,0,충남,아산시,차대차,측면충돌,신호위반,화물차,승합차,1,1465
2019-06-18 01:00:00+09,1,0,0,0,0,경기,평택시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1466
2019-06-18 01:00:00+09,1,0,0,0,0,경기,이천시,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,1467
2019-06-18 04:00:00+09,1,0,0,0,0,경남,함안군,차대차,기타,과속,승용차,화물차,5,1468
2019-06-18 05:00:00+09,1,1,1,0,0,전북,완주군,차대차,측면충돌,안전운전 의무 불이행,화물차,화물차,7,1469
2019-06-18 06:00:00+09,1,0,0,0,0,경기,평택시,차대차,추돌,안전운전 의무 불이행,승용차,화물차,5,1470
2019-06-18 07:00:00+09,1,0,0,0,0,전북,군산시,차대차,측면충돌,중앙선 침범,자전거,승합차,5,1471
2019-06-18 08:00:00+09,1,0,0,0,0,경북,청도군,차대차,정면충돌,안전운전 의무 불이행,화물차,이륜차,2,1472
2019-06-18 13:00:00+09,1,1,0,1,0,전북,진안군,차대차,추돌,안전운전 의무 불이행,화물차,농기계,8,1473
2019-06-18 14:00:00+09,1,0,0,0,0,전북,무주군,차대차,추돌,안전운전 의무 불이행,건설기계,농기계,6,1474
2019-06-18 20:00:00+09,1,0,0,0,0,전남,나주시,차량단독,주/정차차량 충돌,안전운전 의무 불이행,자전거,화물차,5,1475
2019-06-18 21:00:00+09,1,0,0,0,0,전북,전주시,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,1476
2019-06-18 21:00:00+09,1,1,0,1,0,대구,동구,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1477
2019-06-19 04:00:00+09,1,0,0,0,0,인천,계양구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1478
2019-06-19 05:00:00+09,1,0,0,0,0,서울,동대문구,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,2,1479
2019-06-19 09:00:00+09,1,0,0,0,0,세종,세종시,차대차,기타,안전운전 의무 불이행,특수차,승용차,1,1480
2019-06-19 09:00:00+09,1,1,0,1,0,인천,남동구,차대차,측면충돌,교차로 통행방법 위반,이륜차,승용차,1,1481
2019-06-19 11:00:00+09,2,1,0,0,1,전남,보성군,차대차,측면충돌,안전거리 미확보,이륜차,승용차,2,1482
2019-06-19 15:00:00+09,1,0,0,0,0,경북,영덕군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1483
2019-06-19 17:00:00+09,1,0,0,0,0,경기,평택시,차대사람,기타,안전운전 의무 불이행,승합차,보행자,1,1484
2019-06-19 21:00:00+09,1,0,0,0,0,충남,청양군,차대차,추돌,안전운전 의무 불이행,이륜차,승용차,2,1485
2019-06-19 22:00:00+09,1,0,0,0,0,대구,달서구,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,5,1486
2019-06-20 03:00:00+09,1,0,0,0,0,부산,연제구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1487
2019-06-20 05:00:00+09,1,0,0,0,0,대전,중구,차대사람,횡단중,보행자 보호의무 위반,건설기계,보행자,1,1488
2019-06-20 06:00:00+09,1,4,4,0,0,경남,밀양시,차대차,정면충돌,중앙선 침범,화물차,화물차,5,1489
2019-06-20 07:00:00+09,1,0,0,0,0,울산,울주군,차량단독,기타,안전운전 의무 불이행,건설기계,없음,2,1490
2019-06-20 10:00:00+09,1,0,0,0,0,제주,제주시,차량단독,기타,안전운전 의무 불이행,승용차,없음,5,1491
2019-06-20 10:00:00+09,1,0,0,0,0,대전,서구,차량단독,공작물충돌,안전운전 의무 불이행,사륜오토바이(ATV),없음,2,1492
2019-06-20 13:00:00+09,1,1,0,1,0,부산,강서구,차대차,추돌,안전운전 의무 불이행,승용차,화물차,2,1493
2019-06-20 14:00:00+09,1,1,0,1,0,경북,칠곡군,차대차,측면충돌,기타,화물차,화물차,5,1494
2019-06-20 15:00:00+09,1,2,2,0,0,경기,남양주시,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1495
2019-06-20 19:00:00+09,1,0,0,0,0,경남,함안군,차량단독,기타,안전운전 의무 불이행,이륜차,없음,2,1496
2019-06-20 20:00:00+09,1,0,0,0,0,제주,제주시,차대사람,기타,안전운전 의무 불이행,승용차,보행자,5,1497
2019-06-21 10:00:00+09,1,0,0,0,0,경남,창원시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1498
2019-06-21 10:00:00+09,1,0,0,0,0,경남,고성군,차대사람,기타,보행자 보호의무 위반,화물차,보행자,4,1499
2019-06-21 11:00:00+09,1,0,0,0,0,충북,충주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,2,1500
2019-06-21 12:00:00+09,1,0,0,0,0,경북,영천시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,5,1501
2019-06-21 15:00:00+09,1,0,0,0,0,서울,서초구,차대사람,기타,안전운전 의무 불이행,이륜차,보행자,5,1502
2019-06-21 15:00:00+09,1,0,0,0,0,경기,양평군,차량단독,기타,안전운전 의무 불이행,건설기계,없음,5,1503
2019-06-21 15:00:00+09,1,0,0,0,0,충북,음성군,차대사람,기타,안전운전 의무 불이행,특수차,보행자,6,1504
2019-06-21 18:00:00+09,1,1,0,0,1,전북,순창군,차대차,기타,기타,이륜차,승용차,1,1505
2019-06-21 20:00:00+09,1,0,0,0,0,광주,서구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1506
2019-06-21 22:00:00+09,1,0,0,0,0,제주,제주시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1507
2019-06-22 03:00:00+09,1,1,1,0,0,경기,평택시,차대차,정면충돌,중앙선 침범,이륜차,승용차,5,1508
2019-06-22 05:00:00+09,1,0,0,0,0,경기,남양주시,차량단독,전도,안전운전 의무 불이행,자전거,없음,5,1509
2019-06-22 13:00:00+09,1,0,0,0,0,경기,평택시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,4,1510
2019-06-22 13:00:00+09,1,1,1,0,0,전북,부안군,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1511
2019-06-22 14:00:00+09,1,1,1,0,0,경남,밀양시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,5,1512
2019-06-22 20:00:00+09,1,0,0,0,0,강원,양양군,차량단독,기타,안전운전 의무 불이행,화물차,없음,5,1513
2019-06-22 20:00:00+09,1,0,0,0,0,경기,가평군,차량단독,도로이탈,안전운전 의무 불이행,사륜오토바이(ATV),없음,5,1514
2019-06-22 22:00:00+09,1,2,1,1,0,경기,여주시,차대차,추돌,안전운전 의무 불이행,승용차,승용차,5,1515
2019-06-22 22:00:00+09,1,0,0,0,0,충북,제천시,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,4,1516
2019-06-22 23:00:00+09,1,0,0,0,0,울산,남구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1517
2019-06-23 01:00:00+09,1,0,0,0,0,충북,청주시,차대사람,기타,과속,승용차,보행자,6,1518
2019-06-23 04:00:00+09,1,0,0,0,0,경남,창원시,차대사람,차도통행중,안전운전 의무 불이행,화물차,보행자,5,1519
2019-06-23 07:00:00+09,1,0,0,0,0,부산,동래구,차대사람,기타,안전운전 의무 불이행,화물차,보행자,1,1520
2019-06-23 09:00:00+09,1,0,0,0,0,충남,천안시,차대사람,기타,안전운전 의무 불이행,승합차,보행자,1,1521
2019-06-23 09:00:00+09,1,0,0,0,0,전북,완주군,차대차,기타,안전운전 의무 불이행,자전거,승용차,2,1522
2019-06-23 10:00:00+09,1,2,2,0,0,부산,북구,차대사람,기타,안전운전 의무 불이행,승용차,보행자,1,1523
2019-06-23 11:00:00+09,1,0,0,0,0,충남,논산시,차량단독,전도,안전운전 의무 불이행,자전거,없음,5,1524
2019-06-23 18:00:00+09,1,0,0,0,0,경북,의성군,차량단독,도로이탈,안전거리 미확보,농기계,없음,5,1525
2019-06-23 23:00:00+09,1,0,0,0,0,전북,익산시,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,5,1526
2019-06-24 02:00:00+09,1,0,0,0,0,강원,원주시,차량단독,전복,안전운전 의무 불이행,승용차,없음,1,1527
2019-06-24 02:00:00+09,1,0,0,0,0,경북,경산시,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1528
2019-06-24 06:00:00+09,1,0,0,0,0,세종,세종시,차대차,측면충돌,안전운전 의무 불이행,승용차,이륜차,1,1529
2019-06-24 08:00:00+09,2,0,0,0,0,전남,해남군,차대차,측면충돌,교차로 통행방법 위반,화물차,건설기계,1,1530
2019-06-24 08:00:00+09,1,0,0,0,0,광주,광산구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,2,1531
2019-06-24 13:00:00+09,1,0,0,0,0,경기,의왕시,차대차,기타,안전운전 의무 불이행,승합차,자전거,3,1532
2019-06-25 00:00:00+09,1,0,0,0,0,서울,강북구,차대차,정면충돌,중앙선 침범,자전거,승용차,5,1533
2019-06-25 05:00:00+09,1,0,0,0,0,경북,울진군,차량단독,기타,안전운전 의무 불이행,화물차,없음,5,1534
2019-06-25 06:00:00+09,1,0,0,0,0,제주,제주시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,2,1535
2019-06-25 08:00:00+09,1,0,0,0,0,대구,달성군,차대차,측면충돌,안전운전 의무 불이행,이륜차,화물차,5,1536
2019-06-25 09:00:00+09,1,0,0,0,0,인천,강화군,차대사람,횡단중,과속,승용차,보행자,5,1537
2019-06-25 10:00:00+09,1,0,0,0,0,충북,음성군,차대사람,기타,안전운전 의무 불이행,승합차,보행자,1,1538
2019-06-25 10:00:00+09,1,0,0,0,0,광주,남구,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,1,1539
2019-06-25 14:00:00+09,1,1,1,0,0,제주,서귀포시,차량단독,기타,안전운전 의무 불이행,이륜차,없음,5,1540
2019-06-26 08:00:00+09,1,1,0,1,0,충북,청주시,차대차,기타,신호위반,이륜차,승용차,1,1541
2019-06-26 10:00:00+09,1,0,0,0,0,경북,경주시,차량단독,도로이탈,안전운전 의무 불이행,원동기장치자전거,없음,5,1542
2019-06-26 12:00:00+09,1,0,0,0,0,충북,보은군,차대사람,기타,안전운전 의무 불이행,승용차,보행자,6,1543
2019-06-26 12:00:00+09,1,1,1,0,0,전남,보성군,차대차,측면충돌,신호위반,승용차,승용차,1,1544
2019-06-26 15:00:00+09,1,0,0,0,0,충남,계룡시,차대사람,횡단중,과속,화물차,보행자,3,1545
2019-06-26 16:00:00+09,1,1,1,0,0,강원,강릉시,차대차,기타,안전운전 의무 불이행,승용차,승용차,5,1546
2019-06-26 18:00:00+09,1,0,0,0,0,경기,하남시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1547
2019-06-26 21:00:00+09,1,0,0,0,0,경남,밀양시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,3,1548
2019-06-26 22:00:00+09,1,0,0,0,0,서울,동대문구,차대사람,기타,과속,승용차,보행자,5,1549
2019-06-26 23:00:00+09,1,1,0,1,0,대구,달성군,차대차,정면충돌,신호위반,승용차,승합차,1,1550
2019-06-27 00:00:00+09,1,0,0,0,0,강원,속초시,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,6,1551
2019-06-27 04:00:00+09,1,0,0,0,0,서울,영등포구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1552
2019-06-27 05:00:00+09,1,0,0,0,0,경북,성주군,차대사람,기타,안전운전 의무 불이행,화물차,보행자,5,1553
2019-06-27 08:00:00+09,1,0,0,0,0,경북,구미시,차대사람,기타,신호위반,화물차,보행자,1,1554
2019-06-27 14:00:00+09,1,0,0,0,0,충남,논산시,차대차,측면충돌,교차로 통행방법 위반,자전거,화물차,1,1555
2019-06-27 15:00:00+09,1,0,0,0,0,부산,사하구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,1556
2019-06-27 15:00:00+09,1,0,0,0,0,경북,경주시,차량단독,도로이탈,안전운전 의무 불이행,농기계,없음,1,1557
2019-06-27 16:00:00+09,1,0,0,0,0,전남,담양군,차대차,기타,과속,화물차,이륜차,5,1558
2019-06-27 16:00:00+09,1,0,0,0,0,경북,상주시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1559
2019-06-27 20:00:00+09,1,0,0,0,0,경기,파주시,차대사람,횡단중,신호위반,원동기장치자전거,보행자,3,1560
2019-06-28 05:00:00+09,1,0,0,0,0,경남,창원시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1561
2019-06-28 06:00:00+09,1,0,0,0,0,충남,논산시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1562
2019-06-28 08:00:00+09,1,0,0,0,0,광주,남구,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,3,1563
2019-06-28 10:00:00+09,1,0,0,0,0,전남,해남군,차량단독,기타,안전운전 의무 불이행,건설기계,없음,5,1564
2019-06-28 12:00:00+09,1,0,0,0,0,경기,양평군,차량단독,전도,안전운전 의무 불이행,화물차,없음,5,1565
2019-06-28 13:00:00+09,1,0,0,0,0,전남,무안군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,5,1566
2019-06-28 20:00:00+09,1,0,0,0,0,충남,천안시,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1567
2019-06-28 22:00:00+09,1,0,0,0,0,울산,울주군,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,2,1568
2019-06-29 02:00:00+09,1,0,0,0,0,경기,의정부시,차대사람,횡단중,과속,승용차,보행자,5,1569
2019-06-29 04:00:00+09,1,1,0,1,0,경기,하남시,차량단독,공작물충돌,안전운전 의무 불이행,이륜차,없음,5,1570
2019-06-29 12:00:00+09,1,2,1,1,0,경기,포천시,차대차,기타,안전운전 의무 불이행,승용차,승용차,1,1571
2019-06-29 16:00:00+09,1,1,0,1,0,전남,순천시,차량단독,전복,안전운전 의무 불이행,승용차,없음,5,1572
2019-06-29 18:00:00+09,1,3,2,1,0,경남,거제시,차대차,정면충돌,중앙선 침범,승용차,승용차,5,1573
2019-06-29 21:00:00+09,1,0,0,0,0,충남,아산시,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,3,1574
2019-06-30 03:00:00+09,1,0,0,0,0,서울,중랑구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1575
2019-06-30 06:00:00+09,1,0,0,0,0,경기,파주시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,2,1576
2019-06-30 07:00:00+09,1,0,0,0,0,대구,중구,차대사람,횡단중,안전운전 의무 불이행,승용차,보행자,5,1577
2019-06-30 16:00:00+09,1,1,1,0,0,경북,상주시,차대차,측면충돌,안전운전 의무 불이행,승용차,승용차,1,1578
2019-06-30 21:00:00+09,1,0,0,0,0,경남,창원시,차대사람,차도통행중,과속,승용차,보행자,5,1579
2019-07-01 00:00:00+09,1,0,0,0,0,경북,구미시,차량단독,공작물충돌,안전운전 의무 불이행,승용차,없음,1,1580
2019-07-01 04:00:00+09,1,0,0,0,0,충북,음성군,차대차,추돌,안전운전 의무 불이행,승용차,농기계,5,1581
2019-07-01 08:00:00+09,1,0,0,0,0,강원,강릉시,차대차,측면충돌,안전운전 의무 불이행,이륜차,승용차,1,1582
2019-07-01 08:00:00+09,1,0,0,0,0,경남,거제시,차대차,측면충돌,안전운전 의무 불이행,특수차,특수차,5,1583
2019-07-01 09:00:00+09,1,0,0,0,0,전남,장성군,차대차,기타,안전운전 의무 불이행,화물차,이륜차,1,1584
2019-07-01 11:00:00+09,1,1,0,1,0,전남,보성군,차대차,정면충돌,신호위반,이륜차,승용차,1,1585
2019-07-01 12:00:00+09,1,0,0,0,0,세종,세종시,차대차,추돌,안전운전 의무 불이행,화물차,농기계,5,1586
2019-07-01 16:00:00+09,1,2,0,2,0,경기,시흥시,차대차,추돌,과속,이륜차,승용차,5,1587
2019-07-01 17:00:00+09,1,0,0,0,0,경북,영천시,차대사람,횡단중,보행자 보호의무 위반,승용차,보행자,1,1588
2019-07-01 20:00:00+09,1,0,0,0,0,충남,논산시,차대차,측면충돌,중앙선 침범,화물차,승용차,2,1589
2019-07-02 15:00:00+09,1,0,0,0,0,경기,평택시,차량단독,전복,안전운전 의무 불이행,농기계,없음,4,1590
2019-07-02 19:00:00+09,1,0,0,0,0,경기,안산시,차대사람,횡단중,보행자 보호의무 위반,승합차,보행자,3,1591
2019-07-02 20:00:00+09,1,0,0,0,0,전북,부안군,차대차,기타,안전운전 의무 불이행,승용차,농기계,5,1592
2019-07-03 07:00:00+09,1,0,0,0,0,강원,춘천시,차량단독,공작물충돌,안전운전 의무 불이행,화물차,없음,5,1593
2019-07-03 10:00:00+09,1,1,1,0,0,경기,안성시,차대차,추돌,안전운전 의무 불이행,화물차,화물차,4,1594
2019-07-03 17:00:00+09,1,1,1,0,0,대전,대덕구,차대차,기타,기타,이륜차,승용차,1,1595
2019-07-03 20:00:00+09,1,0,0,0,0,부산,해운대구,차대사람,횡단중,안전운전 의무 불이행,승합차,보행자,5,1596
2019-07-03 21:00:00+09,1,0,0,0,0,경북,칠곡군,차대사람,횡단중,안전운전 의무 불이행,화물차,보행자,5,1597
